"","","South","South"
"Year","Time","pv","gas"
"2016",5265.00,2186.77,3109.98
"2016",5266.00,3017.07,2676.00
"2016",5267.00,3429.99,2452.94
"2016",5268.00,3622.39,2347.17
"2016",5269.00,3632.05,2143.97
"2016",5270.00,3513.59,2377.63
"2016",5271.00,3167.97,2783.16
"2016",5272.00,2720.99,3198.80
"2016",5273.00,2106.60,3737.62
"2016",5274.00,1053.32,4679.37
"2016",5275.00,242.44,5375.05
"2016",5276.00,14.75,5529.01
"2016",5277.00,0.00,5721.64
"2016",5278.00,0.00,5846.98
"2016",5279.00,0.00,5498.60
"2016",5280.00,0.00,4892.15
"2016",5281.00,0.00,4508.74
"2016",5282.00,0.00,4194.45
"2016",5283.00,0.00,4034.09
"2016",5284.00,0.00,3929.94
"2016",5285.00,0.00,3937.31
"2016",5286.00,3.21,3954.38
"2016",5287.00,90.49,3823.78
"2016",5288.00,557.76,3985.08
"2016",5289.00,1550.29,3785.17
"2016",5290.00,2322.87,3395.08
"2016",5291.00,2698.00,3112.12
"2016",5292.00,2949.27,3085.73
"2016",5293.00,2995.82,2855.77
"2016",5294.00,2887.40,3054.51
"2016",5295.00,2647.59,3355.16
"2016",5296.00,2427.50,3531.00
"2016",5297.00,1917.24,3942.64
"2016",5298.00,1077.21,4708.02
"2016",5299.00,256.41,5423.75
"2016",5300.00,16.04,5618.03
"2016",5301.00,0.00,5822.10
"2016",5302.00,0.00,5819.33
"2016",5303.00,0.00,5521.64
"2016",5304.00,0.00,4952.98
"2016",5305.00,0.00,4503.21
"2016",5306.00,0.00,4235.93
"2016",5307.00,0.00,4056.20
"2016",5308.00,0.00,3973.26
"2016",5309.00,0.00,3954.82
"2016",5310.00,7.77,3991.29
"2016",5311.00,242.74,3743.42
"2016",5312.00,1216.98,3222.63
"2016",5313.00,2582.27,2688.68
"2016",5314.00,3419.56,2208.99
"2016",5315.00,3809.96,2071.12
"2016",5316.00,3965.42,2118.43
"2016",5317.00,3969.17,1893.48
"2016",5318.00,3897.08,2061.42
"2016",5319.00,3752.38,2186.77
"2016",5320.00,3444.18,2411.10
"2016",5321.00,2819.96,2959.74
"2016",5322.00,1633.68,3943.26
"2016",5323.00,386.79,5185.53
"2016",5324.00,19.53,5463.40
"2016",5325.00,0.00,5714.26
"2016",5326.00,0.00,5774.17
"2016",5327.00,0.00,5388.00
"2016",5328.00,0.00,4914.27
"2016",5329.00,0.00,4485.70
"2016",5330.00,0.00,4194.45
"2016",5331.00,0.00,4039.62
"2016",5332.00,0.00,3898.60
"2016",5333.00,0.00,3856.21
"2016",5334.00,8.51,3881.79
"2016",5335.00,271.11,3492.01
"2016",5336.00,1283.56,2661.12
"2016",5337.00,2621.92,1703.41
"2016",5338.00,3466.33,1281.12
"2016",5339.00,3845.96,1031.44
"2016",5340.00,4025.01,1001.70
"2016",5341.00,4082.57,920.17
"2016",5342.00,4051.53,797.30
"2016",5343.00,3913.89,916.51
"2016",5344.00,3580.29,1121.07
"2016",5345.00,2973.65,1722.18
"2016",5346.00,1713.14,3004.81
"2016",5347.00,392.52,4386.26
"2016",5348.00,18.01,4789.35
"2016",5349.00,0.00,5272.79
"2016",5350.00,0.00,5282.93
"2016",5351.00,0.00,4955.74
"2016",5352.00,0.00,4565.88
"2016",5353.00,0.00,4207.36
"2016",5354.00,0.00,3904.13
"2016",5355.00,0.00,3756.67
"2016",5356.00,0.00,3662.66
"2016",5357.00,0.00,3625.79
"2016",5358.00,7.29,3626.79
"2016",5359.00,230.56,3197.08
"2016",5360.00,1101.09,2373.55
"2016",5361.00,2303.26,1431.29
"2016",5362.00,3087.96,985.76
"2016",5363.00,3543.42,757.02
"2016",5364.00,3772.65,692.77
"2016",5365.00,3871.21,564.72
"2016",5366.00,3843.25,424.01
"2016",5367.00,3712.17,505.32
"2016",5368.00,3460.54,675.85
"2016",5369.00,2906.01,1164.02
"2016",5370.00,1653.92,2503.67
"2016",5371.00,378.36,3852.04
"2016",5372.00,16.82,4338.00
"2016",5373.00,0.00,4892.15
"2016",5374.00,0.00,5017.49
"2016",5375.00,0.00,4784.31
"2016",5376.00,0.00,4408.28
"2016",5377.00,0.00,3996.30
"2016",5378.00,0.00,3807.36
"2016",5379.00,0.00,3705.98
"2016",5380.00,0.00,3605.52
"2016",5381.00,0.00,3591.69
"2016",5382.00,7.71,3685.37
"2016",5383.00,254.39,3427.63
"2016",5384.00,1237.52,2862.93
"2016",5385.00,2531.68,2266.46
"2016",5386.00,3347.60,1852.38
"2016",5387.00,3774.55,1612.53
"2016",5388.00,3975.44,1538.83
"2016",5389.00,4045.83,1297.00
"2016",5390.00,4035.94,1275.56
"2016",5391.00,3913.63,1442.11
"2016",5392.00,3617.38,1689.51
"2016",5393.00,3013.35,2233.63
"2016",5394.00,1702.19,3392.72
"2016",5395.00,359.83,4801.44
"2016",5396.00,13.86,5188.88
"2016",5397.00,0.00,5523.48
"2016",5398.00,0.00,5501.36
"2016",5399.00,0.00,5139.15
"2016",5400.00,0.00,4557.59
"2016",5401.00,0.00,4181.55
"2016",5402.00,0.00,3957.59
"2016",5403.00,0.00,3843.30
"2016",5404.00,0.00,3773.26
"2016",5405.00,0.00,3750.22
"2016",5406.00,7.07,3747.75
"2016",5407.00,252.19,3469.46
"2016",5408.00,1227.36,2980.00
"2016",5409.00,2539.18,2360.34
"2016",5410.00,3385.54,1892.78
"2016",5411.00,3783.11,1642.68
"2016",5412.00,3971.96,1552.45
"2016",5413.00,4025.83,1342.81
"2016",5414.00,3999.69,1398.44
"2016",5415.00,3856.76,1550.59
"2016",5416.00,3565.67,1808.50
"2016",5417.00,2949.84,2365.35
"2016",5418.00,1608.63,3700.10
"2016",5419.00,344.63,4930.01
"2016",5420.00,13.28,5288.09
"2016",5421.00,0.00,5574.17
"2016",5422.00,0.00,5511.50
"2016",5423.00,0.00,5161.27
"2016",5424.00,0.00,4635.00
"2016",5425.00,0.00,4344.68
"2016",5426.00,0.00,4027.63
"2016",5427.00,0.00,3859.89
"2016",5428.00,0.00,3755.75
"2016",5429.00,0.00,3736.39
"2016",5430.00,6.44,3769.58
"2016",5431.00,233.52,3388.59
"2016",5432.00,1145.33,2523.78
"2016",5433.00,2424.69,1511.70
"2016",5434.00,3316.52,955.35
"2016",5435.00,3768.91,749.96
"2016",5436.00,3958.09,800.41
"2016",5437.00,4034.16,684.72
"2016",5438.00,4021.70,494.41
"2016",5439.00,3889.85,588.47
"2016",5440.00,3587.82,760.55
"2016",5441.00,2964.66,1322.88
"2016",5442.00,1611.24,2710.40
"2016",5443.00,337.68,4067.83
"2016",5444.00,13.12,4535.25
"2016",5445.00,0.00,4958.51
"2016",5446.00,0.00,4950.21
"2016",5447.00,0.00,4706.89
"2016",5448.00,0.00,4340.07
"2016",5449.00,0.00,4021.18
"2016",5450.00,0.00,3775.10
"2016",5451.00,0.00,3633.17
"2016",5452.00,0.00,3544.69
"2016",5453.00,0.00,3552.06
"2016",5454.00,5.73,3599.79
"2016",5455.00,221.70,3275.99
"2016",5456.00,1141.73,2811.25
"2016",5457.00,2488.41,2130.01
"2016",5458.00,3333.35,1663.86
"2016",5459.00,3726.64,1419.89
"2016",5460.00,3915.58,1351.68
"2016",5461.00,3998.93,1121.78
"2016",5462.00,4006.04,1138.64
"2016",5463.00,3887.35,1324.61
"2016",5464.00,3591.25,1557.11
"2016",5465.00,2956.17,2147.96
"2016",5466.00,1598.36,3390.56
"2016",5467.00,322.52,4633.22
"2016",5468.00,11.31,4972.08
"2016",5469.00,0.00,5394.45
"2016",5470.00,0.00,5311.50
"2016",5471.00,0.00,4972.33
"2016",5472.00,0.00,4506.89
"2016",5473.00,0.00,4127.17
"2016",5474.00,0.00,3854.36
"2016",5475.00,0.00,3710.58
"2016",5476.00,0.00,3610.12
"2016",5477.00,0.00,3582.47
"2016",5478.00,6.04,3621.59
"2016",5479.00,236.92,3362.15
"2016",5480.00,1204.21,2806.83
"2016",5481.00,2543.83,2092.09
"2016",5482.00,3387.72,1639.91
"2016",5483.00,3786.53,1436.49
"2016",5484.00,3979.36,1394.81
"2016",5485.00,4045.72,1232.60
"2016",5486.00,4034.22,1257.00
"2016",5487.00,3903.71,1423.46
"2016",5488.00,3595.02,1663.95
"2016",5489.00,2963.56,2231.82
"2016",5490.00,1592.67,3538.19
"2016",5491.00,325.99,4778.14
"2016",5492.00,10.78,5091.51
"2016",5493.00,0.00,5494.91
"2016",5494.00,0.00,5368.64
"2016",5495.00,0.00,5021.18
"2016",5496.00,0.00,4520.72
"2016",5497.00,0.00,4190.77
"2016",5498.00,0.00,3934.55
"2016",5499.00,0.00,3764.96
"2016",5500.00,0.00,3640.54
"2016",5501.00,0.00,3611.05
"2016",5502.00,4.73,3633.96
"2016",5503.00,203.44,3289.64
"2016",5504.00,1072.34,2596.77
"2016",5505.00,2378.58,1720.94
"2016",5506.00,3266.34,1189.86
"2016",5507.00,3718.17,916.83
"2016",5508.00,3921.77,821.99
"2016",5509.00,4007.19,725.51
"2016",5510.00,3987.87,627.78
"2016",5511.00,3837.16,784.02
"2016",5512.00,3510.22,999.43
"2016",5513.00,2807.84,1652.05
"2016",5514.00,1490.08,2974.41
"2016",5515.00,313.41,4245.10
"2016",5516.00,10.78,4650.04
"2016",5517.00,0.00,5174.17
"2016",5518.00,0.00,5074.63
"2016",5519.00,0.00,4799.98
"2016",5520.00,0.00,4378.78
"2016",5521.00,0.00,4060.81
"2016",5522.00,0.00,3747.45
"2016",5523.00,0.00,3557.59
"2016",5524.00,0.00,3478.33
"2016",5525.00,0.00,3441.46
"2016",5526.00,3.45,3458.29
"2016",5527.00,160.60,3126.94
"2016",5528.00,894.22,2444.94
"2016",5529.00,2112.25,1506.17
"2016",5530.00,2989.43,985.67
"2016",5531.00,3469.42,699.23
"2016",5532.00,3683.91,651.55
"2016",5533.00,3735.58,601.73
"2016",5534.00,3653.03,524.84
"2016",5535.00,3389.37,674.21
"2016",5536.00,3053.60,974.95
"2016",5537.00,2420.21,1539.22
"2016",5538.00,1262.11,2727.74
"2016",5539.00,261.67,3853.53
"2016",5540.00,8.97,4252.76
"2016",5541.00,0.00,4914.27
"2016",5542.00,0.00,4871.87
"2016",5543.00,0.00,4600.90
"2016",5544.00,0.00,4214.73
"2016",5545.00,0.00,3880.17
"2016",5546.00,0.00,3648.83
"2016",5547.00,0.00,3523.49
"2016",5548.00,0.00,3460.82
"2016",5549.00,0.00,3456.21
"2016",5550.00,4.21,3537.71
"2016",5551.00,186.38,3345.40
"2016",5552.00,994.33,2966.02
"2016",5553.00,2174.41,2458.75
"2016",5554.00,2972.24,2067.37
"2016",5555.00,3458.12,1775.04
"2016",5556.00,3733.95,1658.66
"2016",5557.00,3857.14,1415.65
"2016",5558.00,3845.36,1437.57
"2016",5559.00,3679.96,1689.61
"2016",5560.00,3312.85,2008.79
"2016",5561.00,2646.35,2616.30
"2016",5562.00,1380.13,3747.04
"2016",5563.00,283.17,4815.43
"2016",5564.00,9.13,5128.18
"2016",5565.00,0.00,5576.94
"2016",5566.00,0.00,5409.19
"2016",5567.00,0.00,5048.83
"2016",5568.00,0.00,4541.92
"2016",5569.00,0.00,4181.55
"2016",5570.00,0.00,3919.80
"2016",5571.00,0.00,3773.26
"2016",5572.00,0.00,3707.82
"2016",5573.00,0.00,3687.54
"2016",5574.00,4.38,3740.30
"2016",5575.00,201.21,3502.01
"2016",5576.00,1072.12,3070.72
"2016",5577.00,2307.50,2518.29
"2016",5578.00,3130.73,2017.64
"2016",5579.00,3608.75,1688.00
"2016",5580.00,3842.73,1561.86
"2016",5581.00,3948.30,1328.18
"2016",5582.00,3949.90,1342.25
"2016",5583.00,3817.27,1579.94
"2016",5584.00,3490.46,1855.14
"2016",5585.00,2822.95,2478.41
"2016",5586.00,1473.76,3740.97
"2016",5587.00,294.32,4882.61
"2016",5588.00,8.26,5205.54
"2016",5589.00,0.00,5651.59
"2016",5590.00,0.00,5475.55
"2016",5591.00,0.00,5128.09
"2016",5592.00,0.00,4576.94
"2016",5593.00,0.00,4223.02
"2016",5594.00,0.00,3952.98
"2016",5595.00,0.00,3792.61
"2016",5596.00,0.00,3710.58
"2016",5597.00,0.00,3677.40
"2016",5598.00,4.22,3759.82
"2016",5599.00,209.20,3540.10
"2016",5600.00,1117.39,3064.16
"2016",5601.00,2449.45,2395.69
"2016",5602.00,3273.26,1918.43
"2016",5603.00,3700.91,1673.26
"2016",5604.00,3902.08,1565.18
"2016",5605.00,3986.70,1345.07
"2016",5606.00,3983.46,1397.16
"2016",5607.00,3852.24,1604.88
"2016",5608.00,3549.58,1871.60
"2016",5609.00,2912.43,2459.90
"2016",5610.00,1521.89,3735.23
"2016",5611.00,298.74,4901.24
"2016",5612.00,7.77,5249.35
"2016",5613.00,0.00,5691.22
"2016",5614.00,0.00,5485.69
"2016",5615.00,0.00,5132.70
"2016",5616.00,0.00,4625.79
"2016",5617.00,0.00,4246.99
"2016",5618.00,0.00,3972.33
"2016",5619.00,0.00,3823.03
"2016",5620.00,0.00,3763.12
"2016",5621.00,0.00,3744.69
"2016",5622.00,3.70,3814.72
"2016",5623.00,191.06,3637.49
"2016",5624.00,1056.53,3195.06
"2016",5625.00,2369.45,2580.76
"2016",5626.00,3272.39,2020.68
"2016",5627.00,3709.53,1747.59
"2016",5628.00,3914.79,1682.43
"2016",5629.00,3989.36,1484.35
"2016",5630.00,3983.66,1552.72
"2016",5631.00,3859.31,1779.38
"2016",5632.00,3548.69,2058.66
"2016",5633.00,2878.51,2680.00
"2016",5634.00,1479.99,3928.28
"2016",5635.00,286.40,5056.44
"2016",5636.00,7.15,5356.88
"2016",5637.00,0.00,5858.96
"2016",5638.00,0.00,5617.49
"2016",5639.00,0.00,5246.06
"2016",5640.00,0.00,4681.09
"2016",5641.00,0.00,4300.44
"2016",5642.00,0.00,4034.09
"2016",5643.00,0.00,3887.54
"2016",5644.00,0.00,3817.50
"2016",5645.00,0.00,3802.75
"2016",5646.00,2.94,3882.76
"2016",5647.00,168.85,3715.93
"2016",5648.00,963.78,3353.25
"2016",5649.00,2307.11,2714.07
"2016",5650.00,3211.00,2189.90
"2016",5651.00,3643.52,1945.40
"2016",5652.00,3854.85,1890.75
"2016",5653.00,3932.73,1698.58
"2016",5654.00,3906.34,1742.49
"2016",5655.00,3755.13,2004.29
"2016",5656.00,3439.54,2263.66
"2016",5657.00,2753.20,2849.54
"2016",5658.00,1384.31,4075.58
"2016",5659.00,268.72,5115.59
"2016",5660.00,6.46,5367.72
"2016",5661.00,0.00,5838.69
"2016",5662.00,0.00,5587.07
"2016",5663.00,0.00,5267.26
"2016",5664.00,0.00,4788.00
"2016",5665.00,0.00,4435.93
"2016",5666.00,0.00,4126.25
"2016",5667.00,0.00,3932.70
"2016",5668.00,0.00,3842.38
"2016",5669.00,0.00,3788.92
"2016",5670.00,2.59,3802.00
"2016",5671.00,162.44,3579.48
"2016",5672.00,911.26,2911.76
"2016",5673.00,2193.86,1995.06
"2016",5674.00,3091.99,1504.30
"2016",5675.00,3527.12,1223.09
"2016",5676.00,3745.62,1121.64
"2016",5677.00,3792.00,1059.59
"2016",5678.00,3757.65,958.46
"2016",5679.00,3583.30,1086.73
"2016",5680.00,3273.24,1308.31
"2016",5681.00,2703.84,1840.85
"2016",5682.00,1396.11,3133.82
"2016",5683.00,262.19,4398.62
"2016",5684.00,5.33,4793.73
"2016",5685.00,0.00,5228.55
"2016",5686.00,0.00,5067.26
"2016",5687.00,0.00,4771.41
"2016",5688.00,0.00,4375.10
"2016",5689.00,0.00,4031.32
"2016",5690.00,0.00,3785.24
"2016",5691.00,0.00,3577.87
"2016",5692.00,0.00,3476.48
"2016",5693.00,0.00,3440.54
"2016",5694.00,5.17,3443.66
"2016",5695.00,358.98,3012.44
"2016",5696.00,1167.90,2150.98
"2016",5697.00,2336.28,1239.74
"2016",5698.00,3239.98,673.37
"2016",5699.00,3745.04,473.38
"2016",5700.00,3944.99,456.83
"2016",5701.00,4020.77,381.98
"2016",5702.00,4010.10,237.80
"2016",5703.00,3845.93,353.14
"2016",5704.00,3520.94,579.51
"2016",5705.00,2813.16,1204.34
"2016",5706.00,1347.39,2741.07
"2016",5707.00,239.69,3893.94
"2016",5708.00,4.72,4347.34
"2016",5709.00,0.00,5027.63
"2016",5710.00,0.00,4938.23
"2016",5711.00,0.00,4724.41
"2016",5712.00,0.00,4399.06
"2016",5713.00,0.00,4059.89
"2016",5714.00,0.00,3778.79
"2016",5715.00,0.00,3654.36
"2016",5716.00,0.00,3560.35
"2016",5717.00,0.00,3601.83
"2016",5718.00,2.82,3665.37
"2016",5719.00,174.43,3624.63
"2016",5720.00,1022.17,3185.19
"2016",5721.00,2414.39,2545.96
"2016",5722.00,3273.89,2230.23
"2016",5723.00,3688.08,2048.31
"2016",5724.00,3905.20,2016.44
"2016",5725.00,3980.44,1805.72
"2016",5726.00,3927.35,1850.51
"2016",5727.00,3733.39,2167.97
"2016",5728.00,3389.32,2461.35
"2016",5729.00,2555.43,3214.13
"2016",5730.00,1158.10,4476.90
"2016",5731.00,203.78,5357.48
"2016",5732.00,3.94,5514.01
"2016",5733.00,0.00,5965.87
"2016",5734.00,0.00,5774.17
"2016",5735.00,0.00,5351.13
"2016",5736.00,0.00,4828.55
"2016",5737.00,0.00,4423.02
"2016",5738.00,0.00,4160.35
"2016",5739.00,0.00,3954.82
"2016",5740.00,0.00,3908.74
"2016",5741.00,0.00,3897.68
"2016",5742.00,2.72,3913.39
"2016",5743.00,173.85,3852.86
"2016",5744.00,1005.55,3431.30
"2016",5745.00,2388.58,2767.16
"2016",5746.00,3280.93,2244.39
"2016",5747.00,3736.53,1928.89
"2016",5748.00,3945.45,1844.39
"2016",5749.00,4011.78,1555.02
"2016",5750.00,3970.80,1687.24
"2016",5751.00,3822.55,1895.39
"2016",5752.00,3466.87,2216.98
"2016",5753.00,2732.90,2879.98
"2016",5754.00,1265.32,4186.27
"2016",5755.00,204.70,5164.86
"2016",5756.00,3.48,5443.50
"2016",5757.00,0.00,5868.18
"2016",5758.00,0.00,5637.77
"2016",5759.00,0.00,5272.79
"2016",5760.00,0.00,4713.35
"2016",5761.00,0.00,4344.68
"2016",5762.00,0.00,4121.64
"2016",5763.00,0.00,3963.12
"2016",5764.00,0.00,3851.60
"2016",5765.00,0.00,3831.32
"2016",5766.00,2.53,3955.06
"2016",5767.00,173.39,3919.68
"2016",5768.00,1011.34,3449.47
"2016",5769.00,2361.62,2825.46
"2016",5770.00,3271.38,2285.28
"2016",5771.00,3696.54,1991.92
"2016",5772.00,3895.25,1956.34
"2016",5773.00,3943.17,1721.32
"2016",5774.00,3901.07,1810.43
"2016",5775.00,3678.39,2086.56
"2016",5776.00,3307.86,2393.50
"2016",5777.00,2500.27,3137.49
"2016",5778.00,1042.36,4447.94
"2016",5779.00,160.40,5266.31
"2016",5780.00,2.63,5464.63
"2016",5781.00,0.00,5829.47
"2016",5782.00,0.00,5595.37
"2016",5783.00,0.00,5194.45
"2016",5784.00,0.00,4670.03
"2016",5785.00,0.00,4293.07
"2016",5786.00,0.00,4030.40
"2016",5787.00,0.00,3931.78
"2016",5788.00,0.00,3861.74
"2016",5789.00,0.00,3877.40
"2016",5790.00,2.22,3928.64
"2016",5791.00,159.24,3886.82
"2016",5792.00,934.52,3482.97
"2016",5793.00,2222.79,2972.59
"2016",5794.00,3129.46,2452.09
"2016",5795.00,3573.37,2151.03
"2016",5796.00,3808.61,2043.90
"2016",5797.00,3843.62,1854.98
"2016",5798.00,3759.56,2014.61
"2016",5799.00,3536.44,2302.24
"2016",5800.00,3079.70,2720.28
"2016",5801.00,2260.67,3486.78
"2016",5802.00,975.58,4577.39
"2016",5803.00,146.73,5362.01
"2016",5804.00,2.47,5551.43
"2016",5805.00,0.00,5969.56
"2016",5806.00,0.00,5745.60
"2016",5807.00,0.00,5335.46
"2016",5808.00,0.00,4848.83
"2016",5809.00,0.00,4480.17
"2016",5810.00,0.00,4181.55
"2016",5811.00,0.00,4030.40
"2016",5812.00,0.00,3890.31
"2016",5813.00,0.00,3884.78
"2016",5814.00,1.74,3971.52
"2016",5815.00,142.04,3886.51
"2016",5816.00,896.23,3482.55
"2016",5817.00,2193.29,2975.35
"2016",5818.00,3072.70,2536.49
"2016",5819.00,3552.39,2256.80
"2016",5820.00,3734.72,2166.64
"2016",5821.00,3753.46,2013.34
"2016",5822.00,3664.20,2157.90
"2016",5823.00,3329.87,2541.07
"2016",5824.00,2887.02,2935.08
"2016",5825.00,2062.04,3690.93
"2016",5826.00,811.67,4838.07
"2016",5827.00,137.68,5390.41
"2016",5828.00,1.84,5566.81
"2016",5829.00,0.00,6004.58
"2016",5830.00,0.00,5747.44
"2016",5831.00,0.00,5329.93
"2016",5832.00,0.00,4843.30
"2016",5833.00,0.00,4510.58
"2016",5834.00,0.00,4230.40
"2016",5835.00,0.00,4016.57
"2016",5836.00,0.00,3923.49
"2016",5837.00,0.00,3857.13
"2016",5838.00,1.38,3841.93
"2016",5839.00,120.63,3696.86
"2016",5840.00,752.84,3147.60
"2016",5841.00,2020.12,2289.54
"2016",5842.00,3011.77,1724.62
"2016",5843.00,3533.97,1370.15
"2016",5844.00,3747.17,1258.34
"2016",5845.00,3716.33,1280.88
"2016",5846.00,3584.47,1281.87
"2016",5847.00,3290.33,1562.18
"2016",5848.00,2825.61,1981.74
"2016",5849.00,2127.09,2555.84
"2016",5850.00,941.55,3726.64
"2016",5851.00,170.32,4601.09
"2016",5852.00,2.37,4954.29
"2016",5853.00,0.00,5482.93
"2016",5854.00,0.00,5275.55
"2016",5855.00,0.00,4957.58
"2016",5856.00,0.00,4594.45
"2016",5857.00,0.00,4208.28
"2016",5858.00,0.00,3929.02
"2016",5859.00,0.00,3727.17
"2016",5860.00,0.00,3655.28
"2016",5861.00,0.00,3586.16
"2016",5862.00,1.16,3593.30
"2016",5863.00,140.65,3349.66
"2016",5864.00,866.10,2621.44
"2016",5865.00,2061.30,1699.06
"2016",5866.00,2874.49,1250.84
"2016",5867.00,3300.54,1074.56
"2016",5868.00,3603.80,888.35
"2016",5869.00,3742.93,749.21
"2016",5870.00,3639.99,706.54
"2016",5871.00,3418.55,930.75
"2016",5872.00,3028.49,1224.95
"2016",5873.00,2261.54,1953.19
"2016",5874.00,972.01,3271.29
"2016",5875.00,178.59,4145.81
"2016",5876.00,2.31,4521.17
"2016",5877.00,0.00,5194.45
"2016",5878.00,0.00,5074.63
"2016",5879.00,0.00,4804.59
"2016",5880.00,0.00,4450.67
"2016",5881.00,0.00,4105.05
"2016",5882.00,0.00,3832.24
"2016",5883.00,0.00,3735.47
"2016",5884.00,0.00,3687.54
"2016",5885.00,0.00,3626.71
"2016",5886.00,1.41,3803.18
"2016",5887.00,146.93,3912.04
"2016",5888.00,905.19,3622.91
"2016",5889.00,2258.67,3188.31
"2016",5890.00,3271.74,2614.87
"2016",5891.00,3777.78,2373.35
"2016",5892.00,4000.39,2322.17
"2016",5893.00,4081.66,1949.66
"2016",5894.00,4030.61,2146.32
"2016",5895.00,3829.56,2495.76
"2016",5896.00,3444.95,2851.79
"2016",5897.00,2671.15,3563.85
"2016",5898.00,1191.28,4750.63
"2016",5899.00,201.93,5621.08
"2016",5900.00,2.45,5875.86
"2016",5901.00,0.00,6255.27
"2016",5902.00,0.00,5969.56
"2016",5903.00,0.00,5518.87
"2016",5904.00,0.00,4994.45
"2016",5905.00,0.00,4605.51
"2016",5906.00,0.00,4327.17
"2016",5907.00,0.00,4194.45
"2016",5908.00,0.00,4080.17
"2016",5909.00,0.00,4090.31
"2016",5910.00,1.30,4172.88
"2016",5911.00,146.30,4205.76
"2016",5912.00,960.30,3844.29
"2016",5913.00,2435.98,3343.72
"2016",5914.00,3395.25,2771.54
"2016",5915.00,3815.55,2530.05
"2016",5916.00,4024.33,2448.46
"2016",5917.00,4092.08,2013.88
"2016",5918.00,4034.96,2324.46
"2016",5919.00,3815.39,2726.52
"2016",5920.00,3419.02,3070.35
"2016",5921.00,2606.62,3820.08
"2016",5922.00,1160.02,4972.68
"2016",5923.00,193.59,5831.27
"2016",5924.00,2.20,6041.09
"2016",5925.00,0.00,6409.19
"2016",5926.00,0.00,6130.85
"2016",5927.00,0.00,5704.12
"2016",5928.00,0.00,5082.93
"2016",5929.00,0.00,4693.07
"2016",5930.00,0.00,4450.67
"2016",5931.00,0.00,4282.93
"2016",5932.00,0.00,4160.35
"2016",5933.00,0.00,4157.59
"2016",5934.00,1.14,4245.85
"2016",5935.00,137.36,4280.13
"2016",5936.00,903.98,3963.28
"2016",5937.00,2257.01,3556.79
"2016",5938.00,3191.09,3043.91
"2016",5939.00,3658.04,2721.65
"2016",5940.00,3876.57,2638.61
"2016",5941.00,4007.04,2146.86
"2016",5942.00,3981.96,2393.13
"2016",5943.00,3797.02,2795.58
"2016",5944.00,3396.77,3144.21
"2016",5945.00,2590.78,3877.40
"2016",5946.00,1122.20,5060.26
"2016",5947.00,189.10,5852.35
"2016",5948.00,2.03,6106.71
"2016",5949.00,0.00,6444.21
"2016",5950.00,0.00,6128.09
"2016",5951.00,0.00,5670.02
"2016",5952.00,0.00,5074.63
"2016",5953.00,0.00,4755.74
"2016",5954.00,0.00,4470.03
"2016",5955.00,0.00,4308.74
"2016",5956.00,0.00,4212.89
"2016",5957.00,0.00,4195.37
"2016",5958.00,0.89,4253.47
"2016",5959.00,111.58,4431.26
"2016",5960.00,793.94,4170.10
"2016",5961.00,2164.27,3702.06
"2016",5962.00,3137.80,3107.34
"2016",5963.00,3618.83,2801.42
"2016",5964.00,3874.98,2736.06
"2016",5965.00,3976.47,2325.81
"2016",5966.00,3955.26,2567.29
"2016",5967.00,3786.05,2878.44
"2016",5968.00,3435.38,3160.91
"2016",5969.00,2662.27,3854.76
"2016",5970.00,1163.43,5112.12
"2016",5971.00,186.82,5903.48
"2016",5972.00,1.58,6169.82
"2016",5973.00,0.00,6445.14
"2016",5974.00,0.00,6179.70
"2016",5975.00,0.00,5708.73
"2016",5976.00,0.00,5159.43
"2016",5977.00,0.00,4722.56
"2016",5978.00,0.00,4435.93
"2016",5979.00,0.00,4300.44
"2016",5980.00,0.00,4209.20
"2016",5981.00,0.00,4181.55
"2016",5982.00,1.16,4291.92
"2016",5983.00,149.97,4342.18
"2016",5984.00,980.01,3934.25
"2016",5985.00,1943.51,3961.54
"2016",5986.00,3341.63,2994.75
"2016",5987.00,3759.91,2747.90
"2016",5988.00,3964.60,2623.39
"2016",5989.00,4054.57,2203.47
"2016",5990.00,4034.47,2322.18
"2016",5991.00,3872.27,2645.68
"2016",5992.00,3499.59,2978.72
"2016",5993.00,2702.86,3646.43
"2016",5994.00,1157.04,4889.02
"2016",5995.00,174.43,5702.96
"2016",5996.00,1.34,5957.16
"2016",5997.00,0.00,6301.36
"2016",5998.00,0.00,6031.31
"2016",5999.00,0.00,5647.90
"2016",6000.00,0.00,5098.60
"2016",6001.00,0.00,4713.35
"2016",6002.00,0.00,4428.55
"2016",6003.00,0.00,4248.83
"2016",6004.00,0.00,4080.17
"2016",6005.00,0.00,4046.07
"2016",6006.00,0.93,4059.88
"2016",6007.00,138.97,3974.37
"2016",6008.00,896.09,3227.40
"2016",6009.00,2211.50,2350.69
"2016",6010.00,3136.93,1719.27
"2016",6011.00,3619.72,1362.75
"2016",6012.00,3885.80,1238.60
"2016",6013.00,4014.30,1107.34
"2016",6014.00,4013.67,977.10
"2016",6015.00,3849.00,1150.98
"2016",6016.00,3455.45,1440.39
"2016",6017.00,2626.95,2232.94
"2016",6018.00,1069.22,3750.11
"2016",6019.00,151.03,4744.80
"2016",6020.00,0.98,5131.72
"2016",6021.00,0.00,5576.94
"2016",6022.00,0.00,5370.49
"2016",6023.00,0.00,5051.59
"2016",6024.00,0.00,4705.97
