"","","Mid","Mid","South","South","North","North"
"Year","Time","pv","gas","pv","gas","pv","gas"
"2016",3815.00,0.00,43654.96,0.00,5287.54,3.94,8613.06
"2016",3816.00,0.00,41450.84,0.00,4694.91,2.96,8368.72
"2016",3817.00,0.00,40191.20,0.00,4275.56,11.82,8116.04
"2016",3818.00,0.00,39475.39,0.00,4017.50,32.51,7878.54
"2016",3819.00,0.00,39139.10,0.00,3924.41,68.96,7592.26
"2016",3820.00,0.00,38859.50,0.00,3799.06,168.46,7476.26
"2016",3821.00,1294.79,40259.82,0.00,3702.29,303.43,7566.36
"2016",3822.00,4031.65,41039.57,72.47,3628.90,516.22,7853.96
"2016",3823.00,8223.58,40466.09,626.45,3011.32,807.82,8164.78
"2016",3824.00,12431.11,38936.37,1945.09,1999.59,1098.44,8397.06
"2016",3825.00,16060.25,36579.37,3101.72,1248.49,1384.14,8400.95
"2016",3826.00,18557.31,35171.88,3641.73,1171.15,1594.96,8284.66
"2016",3827.00,19517.57,33024.99,3913.20,1013.04,1681.65,8184.46
"2016",3828.00,19399.60,31204.99,4022.23,1061.63,1705.29,8079.79
"2016",3829.00,20311.60,28841.19,4055.26,961.31,1744.70,7915.85
"2016",3830.00,18437.25,30007.41,4027.70,815.60,1633.38,7919.14
"2016",3831.00,15758.77,32188.19,3894.14,869.90,1433.39,8041.11
"2016",3832.00,12272.71,36302.63,3626.05,1068.86,1197.94,8318.57
"2016",3833.00,8630.68,40223.30,3124.81,1490.84,908.31,8545.93
"2016",3834.00,5151.51,42801.21,2084.65,2507.04,614.73,8610.69
"2016",3835.00,2581.62,43321.67,602.37,4090.70,387.16,8632.70
"2016",3836.00,165.14,44614.95,48.64,4722.77,211.81,8614.50
"2016",3837.00,0.00,45430.56,0.00,4915.19,73.89,8806.44
"2016",3838.00,0.00,42767.16,0.00,5181.55,13.79,8738.25
"2016",3839.00,0.00,39551.29,0.00,4937.31,4.93,8361.50
"2016",3840.00,0.00,37330.83,0.00,4547.45,5.91,8087.44
"2016",3841.00,0.00,35801.20,0.00,4179.71,14.78,7904.52
"2016",3842.00,0.00,35361.14,0.00,3813.81,37.44,7651.55
"2016",3843.00,0.00,35043.11,0.00,3671.87,68.96,7356.69
"2016",3844.00,0.00,34229.30,0.00,3614.73,166.49,7234.41
"2016",3845.00,1279.76,33808.51,0.00,3539.16,325.10,7255.10
"2016",3846.00,4066.06,33280.14,53.80,3416.23,559.57,7313.97
"2016",3847.00,8313.65,32234.01,507.68,2764.19,921.12,7515.83
"2016",3848.00,12254.43,30531.95,1710.52,1753.99,1271.83,7829.06
"2016",3849.00,15765.64,28911.64,2897.79,894.82,1592.00,7900.50
"2016",3850.00,19075.77,27984.35,3493.82,621.37,1831.39,7909.43
"2016",3851.00,20512.83,25683.51,3801.05,520.59,1981.14,7747.69
"2016",3852.00,20908.87,23325.47,3957.18,548.80,2041.23,7636.58
"2016",3853.00,21307.95,21489.96,4020.37,455.18,2055.02,7561.27
"2016",3854.00,19782.84,22680.70,4015.47,284.97,1912.18,7703.36
"2016",3855.00,17475.75,24922.46,3913.11,275.81,1704.31,7853.46
"2016",3856.00,14031.69,29605.01,3700.81,352.63,1444.23,8150.30
"2016",3857.00,10092.42,35347.75,3242.34,791.74,1110.26,8505.28
"2016",3858.00,6189.90,39723.96,2105.95,2001.87,743.79,8916.01
"2016",3859.00,2718.46,42921.56,653.41,3485.74,411.79,9154.98
"2016",3860.00,175.94,45747.53,53.83,4300.07,229.54,9298.22
"2016",3861.00,0.00,46811.26,0.00,4571.41,85.71,9425.55
"2016",3862.00,0.00,43586.74,0.00,4985.23,16.75,9160.67
"2016",3863.00,0.00,40614.92,0.00,4747.45,4.93,8648.83
"2016",3864.00,0.00,38774.95,0.00,4273.72,5.91,8435.54
"2016",3865.00,0.00,38058.17,0.00,3986.16,12.81,8325.86
"2016",3866.00,0.00,38355.07,0.00,3788.92,36.45,8143.92
"2016",3867.00,0.00,39367.77,0.00,3671.87,76.84,7951.24
"2016",3868.00,5.70,42610.61,0.00,3611.05,181.27,8203.92
"2016",3869.00,1126.93,50520.15,0.00,3629.48,338.89,9429.69
"2016",3870.00,3801.44,54686.69,74.38,3558.78,560.55,10549.42
"2016",3871.00,7377.24,54913.83,629.52,3241.43,884.66,10773.72
"2016",3872.00,10931.09,52231.45,1882.32,2704.76,1198.93,10541.98
"2016",3873.00,14354.65,50443.21,3027.29,2617.85,1472.80,10436.16
"2016",3874.00,16749.34,49362.92,3607.55,2350.95,1658.01,10376.98
"2016",3875.00,18106.90,47120.44,3901.37,2250.68,1748.64,10288.60
"2016",3876.00,19005.37,45940.45,4048.16,2200.66,1772.28,10268.71
"2016",3877.00,18519.24,45504.19,4102.64,1757.25,1786.08,10166.39
"2016",3878.00,16533.02,46543.05,4093.71,1945.89,1600.87,10287.08
"2016",3879.00,14895.59,46601.84,3994.33,2100.58,1380.19,10306.70
"2016",3880.00,12992.87,48042.40,3760.43,2282.86,1116.17,10476.19
"2016",3881.00,9398.71,51056.24,3306.84,2685.77,822.60,10479.43
"2016",3882.00,5503.89,53973.90,2275.49,3470.11,541.83,10433.85
"2016",3883.00,2140.70,54858.17,678.44,4962.09,298.50,10404.10
"2016",3884.00,185.67,54960.73,56.99,5566.02,148.76,10205.75
"2016",3885.00,0.00,53886.76,0.00,5562.19,36.45,10138.00
"2016",3886.00,0.00,49023.08,0.00,5895.83,9.85,9652.95
"2016",3887.00,0.00,45302.77,0.00,5545.60,5.91,9055.22
"2016",3888.00,0.00,43449.35,0.00,4942.84,6.90,8747.39
"2016",3889.00,0.00,42389.56,0.00,4500.44,13.79,8546.94
"2016",3890.00,0.00,42407.82,0.00,4263.58,26.60,8351.08
"2016",3891.00,0.00,43228.36,0.00,4100.44,50.24,8208.90
"2016",3892.00,0.00,45570.84,0.00,3995.38,115.26,8483.73
"2016",3893.00,1067.69,52710.50,0.00,4020.26,240.38,9532.71
"2016",3894.00,3503.08,56748.17,68.86,3953.24,402.93,10608.77
"2016",3895.00,7004.08,55911.53,606.58,3523.36,633.45,10843.38
"2016",3896.00,10516.80,53024.30,1891.59,2949.86,900.43,10727.95
"2016",3897.00,13687.88,51040.80,3047.10,2781.45,1132.92,10672.50
"2016",3898.00,16341.86,49280.38,3634.02,2470.10,1323.06,10544.64
"2016",3899.00,18007.09,47102.08,3921.16,2312.91,1436.35,10412.59
"2016",3900.00,17776.80,46958.61,4059.36,2296.37,1508.26,10255.90
"2016",3901.00,16921.00,46803.62,4112.62,1760.17,1497.43,10199.22
"2016",3902.00,15405.49,47331.40,4105.77,1919.09,1365.42,10329.73
"2016",3903.00,13980.55,47575.50,4010.75,2145.90,1193.02,10259.06
"2016",3904.00,12175.86,49000.66,3788.76,2331.03,986.14,10336.90
"2016",3905.00,9044.07,51392.62,3340.29,2710.38,739.85,10283.85
"2016",3906.00,5437.01,54204.11,2320.60,3565.09,486.66,10289.46
"2016",3907.00,2535.96,54787.66,693.90,5012.99,281.75,10248.30
"2016",3908.00,193.66,55272.69,57.06,5606.51,149.74,10107.23
"2016",3909.00,0.00,53481.29,0.00,5607.35,48.27,10000.89
"2016",3910.00,0.00,48867.42,0.00,5877.40,20.69,9456.06
"2016",3911.00,0.00,45464.19,0.00,5526.25,10.84,8914.50
"2016",3912.00,0.00,43705.89,0.00,4944.68,10.84,8687.19
"2016",3913.00,0.00,42269.46,0.00,4542.84,21.67,8572.07
"2016",3914.00,0.00,42383.79,0.00,4274.64,39.41,8387.79
"2016",3915.00,0.00,43187.04,0.00,4099.52,59.11,8230.05
"2016",3916.00,0.00,45659.24,0.00,4053.44,121.17,8462.07
"2016",3917.00,898.33,52537.81,0.00,4044.22,241.36,9493.46
"2016",3918.00,3105.30,56588.67,78.12,3962.42,413.76,10520.66
"2016",3919.00,7338.06,55050.05,633.36,3392.43,685.66,10733.40
"2016",3920.00,11196.62,52155.20,1887.94,2799.60,943.77,10647.09
"2016",3921.00,13924.70,50631.99,3033.56,2545.22,1180.21,10597.46
"2016",3922.00,16361.33,49083.16,3589.02,2289.29,1359.51,10428.66
"2016",3923.00,17740.27,46617.53,3876.56,2127.10,1478.71,10326.72
"2016",3924.00,18142.90,45559.62,4037.18,2064.18,1475.75,10301.91
"2016",3925.00,18314.17,44631.23,4099.62,1575.02,1462.95,10212.69
"2016",3926.00,17329.05,44286.56,4094.77,1705.20,1327.98,10283.89
"2016",3927.00,15537.18,45223.30,4000.20,1891.02,1159.52,10188.27
"2016",3928.00,13002.86,47621.19,3775.23,2086.50,944.76,10278.50
"2016",3929.00,9562.16,50405.64,3321.91,2500.18,724.09,10290.61
"2016",3930.00,5798.80,53552.16,2293.02,3448.89,498.49,10342.16
"2016",3931.00,2978.88,53611.63,692.49,4948.96,327.07,10351.53
"2016",3932.00,443.75,54570.05,56.69,5662.18,171.42,10302.37
"2016",3933.00,0.00,53606.20,0.00,5753.89,53.20,10133.26
"2016",3934.00,0.00,48973.11,0.00,5862.65,17.73,9643.57
"2016",3935.00,0.00,45096.20,0.00,5432.24,7.88,9055.50
"2016",3936.00,0.00,43146.69,0.00,4828.55,8.87,8843.70
"2016",3937.00,0.00,41927.40,0.00,4542.84,20.69,8695.34
"2016",3938.00,0.00,41825.56,0.00,4317.03,42.36,8522.87
"2016",3939.00,0.00,42627.84,0.00,4155.74,75.86,8368.59
"2016",3940.00,12.57,44996.19,0.00,4033.16,162.55,8554.98
"2016",3941.00,1623.43,51259.27,0.00,4043.30,301.46,9443.87
"2016",3942.00,4011.96,54621.26,78.24,4058.14,500.46,10481.98
"2016",3943.00,7505.26,53996.02,642.27,3570.61,757.58,10676.49
"2016",3944.00,11590.09,50472.31,1932.95,2965.64,1054.11,10414.47
"2016",3945.00,15292.59,48176.46,3081.22,2727.98,1311.23,10275.13
"2016",3946.00,17524.01,47496.76,3644.32,2450.58,1485.61,10160.77
"2016",3947.00,18788.07,45805.13,3922.65,2298.52,1613.68,10044.71
"2016",3948.00,18736.31,45277.51,4057.80,2228.82,1658.01,9907.35
"2016",3949.00,18487.34,44843.34,4117.05,1740.07,1700.37,9836.48
"2016",3950.00,17111.62,45430.22,4110.98,1889.00,1662.93,9828.90
"2016",3951.00,14637.84,47017.16,4016.51,2033.23,1546.69,9644.31
"2016",3952.00,11603.81,49663.99,3793.12,2202.24,1327.98,9760.24
"2016",3953.00,8716.95,52076.20,3340.79,2586.37,1037.36,9846.04
"2016",3954.00,5252.73,54723.72,2345.07,3375.65,691.58,9990.02
"2016",3955.00,2177.43,55506.50,725.71,4932.34,408.84,10107.71
"2016",3956.00,115.29,55633.55,61.33,5618.83,231.51,10111.74
"2016",3957.00,0.00,53791.64,0.00,5631.31,80.78,10133.43
"2016",3958.00,0.00,49265.20,0.00,5919.79,24.63,9812.98
"2016",3959.00,0.00,45947.49,0.00,5500.44,13.79,9320.42
"2016",3960.00,0.00,43886.52,0.00,4908.74,15.76,9055.12
"2016",3961.00,0.00,42792.14,0.00,4466.34,28.57,8878.76
"2016",3962.00,0.00,42928.58,0.00,4199.98,49.26,8690.03
"2016",3963.00,0.00,43671.30,0.00,4078.32,74.87,8503.87
"2016",3964.00,5.70,45830.33,0.00,4030.40,167.48,8812.63
"2016",3965.00,686.12,52644.33,0.00,4046.07,326.08,9753.84
"2016",3966.00,2349.13,57226.66,74.73,3940.00,535.92,10730.85
"2016",3967.00,6035.72,56760.75,627.75,3515.09,838.36,10924.30
"2016",3968.00,9121.99,54714.09,1884.46,2978.20,1161.49,10745.21
"2016",3969.00,11412.03,53678.88,3005.20,2764.36,1458.02,10522.95
"2016",3970.00,12373.52,53634.02,3581.92,2426.35,1666.87,10302.10
"2016",3971.00,12372.97,53024.44,3863.87,2258.69,1840.26,10076.20
"2016",3972.00,11943.19,51955.34,4030.53,2189.72,1931.88,9715.25
"2016",3973.00,12621.76,49782.69,4089.03,1773.62,1924.00,9393.79
"2016",3974.00,10964.07,50441.13,4073.30,1924.83,1860.95,9198.76
"2016",3975.00,8940.90,51753.29,3978.32,2064.06,1696.43,9069.20
"2016",3976.00,6704.70,53979.88,3779.47,2184.56,1431.42,9158.65
"2016",3977.00,4467.61,55829.76,3319.45,2527.53,1093.52,9252.74
"2016",3978.00,2429.74,56538.81,2309.57,3350.31,717.19,9245.70
"2016",3979.00,1095.55,54878.11,719.12,4854.13,404.90,9361.44
"2016",3980.00,62.31,53833.10,63.91,5466.02,228.55,9287.21
"2016",3981.00,0.00,52431.11,0.00,5529.01,82.75,9312.22
"2016",3982.00,0.00,48490.78,0.00,5761.27,16.75,9157.66
"2016",3983.00,0.00,45489.17,0.00,5431.31,10.84,8752.46
"2016",3984.00,0.00,43461.84,0.00,4882.93,12.81,8541.17
"2016",3985.00,0.00,42102.27,0.00,4478.32,22.66,8346.77
"2016",3986.00,0.00,41741.97,0.00,4241.46,39.41,8152.22
"2016",3987.00,0.00,41375.89,0.00,4059.89,71.92,7898.40
"2016",3988.00,0.00,41104.94,0.00,3900.45,194.07,7740.23
"2016",3989.00,737.34,42295.97,0.00,3908.74,342.83,7888.56
"2016",3990.00,2542.42,44245.78,76.20,3772.63,556.61,8125.66
"2016",3991.00,5768.52,44663.13,639.99,2995.94,881.71,8339.97
"2016",3992.00,8814.44,44043.28,1926.61,1965.54,1259.02,8451.05
"2016",3993.00,11404.89,43110.25,3061.77,1369.55,1558.51,8437.39
"2016",3994.00,13392.03,41966.71,3650.42,1193.80,1772.28,8304.64
"2016",3995.00,15075.75,38578.49,3931.26,1113.88,1887.55,8216.38
"2016",3996.00,16003.08,35103.06,4068.65,1136.86,1919.07,8088.83
"2016",3997.00,18399.97,30787.41,4118.05,1040.46,1892.47,7987.14
"2016",3998.00,17306.16,31265.33,4105.74,802.08,1724.01,8058.83
"2016",3999.00,15909.17,32187.68,4007.32,942.89,1497.43,8244.90
"2016",4000.00,13644.54,35084.53,3776.23,1084.58,1240.30,8572.54
"2016",4001.00,10362.24,38327.43,3325.68,1450.34,914.22,8883.62
"2016",4002.00,6503.44,41612.62,2305.63,2478.68,605.87,8977.41
"2016",4003.00,2956.72,42935.04,690.69,4186.71,343.82,9021.90
"2016",4004.00,241.46,44504.99,59.83,4973.33,190.13,9099.81
"2016",4005.00,0.00,45290.28,0.00,5062.65,86.69,9076.47
"2016",4006.00,0.00,42578.84,0.00,5189.84,20.69,8971.42
"2016",4007.00,0.00,39589.72,0.00,4916.11,11.82,8620.93
"2016",4008.00,0.00,37326.99,0.00,4516.11,15.76,8421.19
"2016",4009.00,0.00,36095.21,0.00,4118.88,26.60,8199.54
"2016",4010.00,0.00,35614.80,0.00,3774.18,43.35,7986.98
"2016",4011.00,0.00,35156.49,0.00,3623.03,85.71,7711.30
"2016",4012.00,0.00,34633.80,0.00,3586.16,159.59,7647.17
"2016",4013.00,1481.02,33790.77,0.00,3534.55,265.01,7749.57
"2016",4014.00,4187.18,33521.26,69.95,3420.36,430.51,7897.66
"2016",4015.00,8260.22,32584.33,586.59,2669.62,661.04,8125.51
"2016",4016.00,12699.93,30613.94,1802.56,1601.12,909.29,8337.89
"2016",4017.00,16738.08,28374.45,2975.07,762.24,1124.06,8603.27
"2016",4018.00,19277.45,28317.85,3618.85,465.93,1297.44,8705.96
"2016",4019.00,20555.06,26048.67,3923.81,486.31,1438.32,8641.61
"2016",4020.00,20753.58,23664.28,4063.30,572.62,1519.10,8458.79
"2016",4021.00,20049.60,23008.69,4112.46,487.52,1549.64,8345.73
"2016",4022.00,19112.83,23033.64,4095.98,298.48,1459.99,8457.14
"2016",4023.00,17238.53,24780.16,3995.86,328.54,1306.31,8603.32
"2016",4024.00,14455.80,28828.29,3762.52,419.03,1090.56,8900.84
"2016",4025.00,10351.07,34577.94,3303.54,838.37,834.42,9188.49
"2016",4026.00,5681.29,39810.77,2265.00,1892.59,578.28,9424.37
"2016",4027.00,2642.63,42435.31,677.07,3535.82,357.61,9542.26
"2016",4028.00,142.45,45350.57,59.91,4303.21,190.13,9533.44
"2016",4029.00,0.00,46752.65,0.00,4631.32,66.01,9575.04
"2016",4030.00,0.00,43379.21,0.00,5041.45,6.90,9236.54
"2016",4031.00,0.00,40413.15,0.00,4787.08,1.97,8773.33
"2016",4032.00,0.00,39040.13,0.00,4368.65,1.97,8607.53
"2016",4033.00,0.00,38151.37,0.00,4006.44,6.90,8469.06
"2016",4034.00,0.00,38426.17,0.00,3807.36,18.72,8386.72
"2016",4035.00,0.00,39693.49,0.00,3703.21,54.18,8207.21
"2016",4036.00,5.70,42855.62,0.00,3661.74,142.85,8462.15
"2016",4037.00,472.98,51427.76,0.00,3646.99,282.74,9457.34
"2016",4038.00,2086.13,56686.42,66.16,3662.86,482.72,10710.52
"2016",4039.00,5464.77,56545.74,535.74,3349.96,828.51,11033.18
"2016",4040.00,8537.54,54110.96,1669.63,2909.16,1157.55,10845.93
"2016",4041.00,11184.83,52824.20,2806.62,2803.49,1437.33,10815.22
"2016",4042.00,13345.09,52369.39,3419.34,2559.44,1662.93,10660.89
"2016",4043.00,14462.15,50260.77,3719.37,2413.32,1819.57,10495.25
"2016",4044.00,15347.10,48935.75,3888.39,2377.02,1885.58,10354.97
"2016",4045.00,17836.27,45488.65,3957.30,1910.88,1866.86,10294.92
"2016",4046.00,16834.68,45924.32,3933.30,2007.69,1798.88,10224.85
"2016",4047.00,14973.80,46717.72,3848.00,2212.81,1638.30,10030.58
"2016",4048.00,12861.42,48309.34,3613.39,2389.35,1365.42,10153.42
"2016",4049.00,9355.20,51363.96,3164.08,2765.85,1047.21,10167.04
"2016",4050.00,5689.75,53999.42,2172.56,3574.88,705.37,10254.56
"2016",4051.00,2614.27,54702.63,646.59,4981.04,401.94,10335.17
"2016",4052.00,208.84,55078.80,57.74,5549.61,220.67,10217.85
"2016",4053.00,0.00,53870.43,0.00,5605.51,73.89,10219.85
"2016",4054.00,0.00,48787.68,0.00,5919.79,11.82,9683.99
"2016",4055.00,0.00,45364.27,0.00,5514.26,6.90,9212.53
"2016",4056.00,0.00,43474.33,0.00,4892.15,7.88,8945.22
"2016",4057.00,0.00,42575.96,0.00,4475.56,15.76,8812.05
"2016",4058.00,0.00,42404.93,0.00,4224.87,30.54,8651.73
"2016",4059.00,0.00,43015.06,0.00,4074.64,63.05,8487.18
"2016",4060.00,0.00,45289.32,0.00,3978.79,164.52,8665.54
"2016",4061.00,1644.33,51396.90,0.00,3961.27,304.41,9670.48
"2016",4062.00,4172.90,55236.67,55.65,4017.15,496.52,10620.21
"2016",4063.00,8249.56,53962.72,495.10,3644.97,776.30,10774.80
"2016",4064.00,12611.52,50104.24,1643.76,3193.09,1077.75,10573.13
"2016",4065.00,16601.71,47415.96,2813.43,2980.10,1365.42,10476.02
"2016",4066.00,19605.68,45702.37,3419.81,2688.00,1594.96,10309.50
"2016",4067.00,21410.59,43042.34,3746.13,2502.69,1758.49,10150.46
"2016",4068.00,21848.73,42182.40,3935.74,2378.52,1847.16,9937.26
"2016",4069.00,21935.70,41405.55,4002.53,1880.40,1857.99,9843.15
"2016",4070.00,20867.73,41714.47,3981.70,2134.40,1817.60,9824.28
"2016",4071.00,18679.99,42469.63,3916.31,2193.35,1658.01,9715.29
"2016",4072.00,15942.33,44878.69,3723.80,2305.67,1411.72,9786.03
"2016",4073.00,11774.35,48444.23,3283.21,2661.46,1084.65,9840.02
"2016",4074.00,7311.17,51829.37,2292.55,3501.90,724.09,9880.24
"2016",4075.00,3363.77,53455.42,697.86,4943.59,413.76,9945.99
"2016",4076.00,358.67,54609.98,63.64,5487.49,231.51,9882.92
"2016",4077.00,0.00,54271.09,0.00,5539.15,83.74,9900.16
"2016",4078.00,0.00,49703.34,0.00,5915.18,14.78,9587.26
"2016",4079.00,0.00,45632.34,0.00,5554.82,7.88,9069.75
"2016",4080.00,0.00,43888.44,0.00,4889.38,10.84,8777.96
"2016",4081.00,0.00,42772.93,0.00,4387.08,18.72,8606.53
"2016",4082.00,0.00,42816.17,0.00,4127.17,33.50,8452.97
"2016",4083.00,0.00,43667.45,0.00,3989.85,69.95,8265.72
"2016",4084.00,7.99,46071.13,0.00,3999.98,174.37,8445.63
"2016",4085.00,1678.62,52230.24,0.00,4025.79,311.31,9331.24
"2016",4086.00,4105.44,56098.73,64.70,3965.70,499.47,10374.18
"2016",4087.00,7725.48,55719.54,546.10,3557.11,805.85,10532.19
"2016",4088.00,12011.04,52018.16,1734.53,3082.96,1127.01,10417.34
"2016",4089.00,15629.09,49664.55,2905.04,2795.40,1436.35,10165.77
"2016",4090.00,18094.66,48589.29,3516.36,2514.95,1666.87,10008.01
"2016",4091.00,19531.34,46561.71,3820.07,2334.74,1802.82,9911.82
"2016",4092.00,19949.42,45516.21,3998.30,2267.11,1867.84,9893.32
"2016",4093.00,20363.25,44280.87,4055.34,1783.34,1867.84,9818.30
"2016",4094.00,19428.75,44341.03,4036.28,2014.39,1770.31,9866.31
"2016",4095.00,17220.65,45279.88,3956.43,2120.96,1601.85,9824.71
"2016",4096.00,14019.39,47749.00,3744.53,2272.96,1348.67,9915.85
"2016",4097.00,9780.26,51431.81,3302.61,2639.30,1017.66,9933.27
"2016",4098.00,5877.03,54219.52,2291.85,3521.03,668.92,10002.93
"2016",4099.00,2368.53,54989.68,677.10,4977.26,393.07,10145.98
"2016",4100.00,191.26,55736.29,60.78,5471.92,221.66,10090.08
"2016",4101.00,0.00,54375.82,0.00,5511.50,100.49,10011.70
"2016",4102.00,0.00,49575.55,0.00,5871.87,30.54,9509.23
"2016",4103.00,0.00,45607.35,0.00,5507.81,17.73,8939.12
"2016",4104.00,0.00,43537.74,0.00,4921.64,19.70,8675.32
"2016",4105.00,0.00,42501.02,0.00,4482.01,34.48,8562.26
"2016",4106.00,0.00,42313.65,0.00,4217.49,57.14,8417.32
"2016",4107.00,0.00,43193.77,0.00,4082.93,99.50,8167.15
"2016",4108.00,66.21,45294.21,0.00,4025.79,201.96,8365.53
"2016",4109.00,692.06,52099.36,0.00,3994.45,357.61,9456.74
"2016",4110.00,2285.45,56866.62,68.67,3948.82,594.05,10532.43
"2016",4111.00,4701.91,57946.59,589.52,3513.69,954.61,10750.29
"2016",4112.00,7070.94,56486.50,1816.58,2939.16,1329.95,10570.75
"2016",4113.00,9035.11,56330.59,2954.06,2778.63,1642.24,10426.51
"2016",4114.00,9655.82,57516.23,3540.34,2504.80,1849.13,10172.36
"2016",4115.00,9290.21,57543.63,3835.20,2339.89,2008.72,9920.49
"2016",4116.00,8907.60,56988.48,3997.35,2276.36,2105.27,9612.38
"2016",4117.00,8538.58,55907.61,4060.33,1810.62,2076.70,9397.13
"2016",4118.00,8809.41,54537.60,4058.97,1905.06,1955.52,9324.75
"2016",4119.00,8608.26,53362.86,3955.01,2081.83,1768.34,9301.87
"2016",4120.00,7553.16,54009.61,3715.12,2267.35,1489.55,9441.87
"2016",4121.00,6092.50,54293.26,3237.25,2679.78,1125.04,9519.05
"2016",4122.00,3791.76,55333.40,2203.59,3535.56,750.68,9559.56
"2016",4123.00,2071.76,54695.54,630.78,4943.39,428.54,9612.37
"2016",4124.00,135.83,54619.51,56.71,5439.12,239.39,9475.93
"2016",4125.00,0.00,53239.17,0.00,5402.74,101.47,9333.27
"2016",4126.00,0.00,48748.28,0.00,5776.01,35.47,8887.62
"2016",4127.00,0.00,45322.95,0.00,5493.99,22.66,8363.27
"2016",4128.00,0.00,43604.04,0.00,4901.36,24.63,8025.21
"2016",4129.00,0.00,42745.06,0.00,4421.18,39.41,7784.61
"2016",4130.00,0.00,42844.99,0.00,4208.28,65.02,7557.94
"2016",4131.00,0.00,43525.25,0.00,4035.93,100.49,7313.17
"2016",4132.00,0.00,45536.25,0.00,4024.87,175.36,7130.26
"2016",4133.00,1158.71,51661.54,0.00,4001.83,318.20,7301.01
"2016",4134.00,3195.09,55442.94,67.11,3922.74,534.94,7558.41
"2016",4135.00,6997.94,54827.13,589.15,3510.37,804.87,7849.64
"2016",4136.00,9758.52,53223.38,1825.11,2971.19,1060.02,8100.14
"2016",4137.00,10634.43,54069.27,2921.99,2805.18,1270.84,8169.15
"2016",4138.00,11722.38,54019.97,3505.86,2495.04,1419.60,8143.42
"2016",4139.00,13795.03,50998.99,3810.31,2287.36,1490.53,8037.23
"2016",4140.00,14048.58,49119.73,3972.56,2252.30,1474.77,7778.42
"2016",4141.00,14522.47,46799.13,4038.14,1784.87,1359.51,7665.61
"2016",4142.00,13505.78,46374.59,4023.97,1892.14,1214.69,7633.38
"2016",4143.00,10678.54,48074.78,3917.13,2071.79,1043.27,7690.76
"2016",4144.00,8014.21,50644.96,3685.26,2248.36,840.33,7863.69
"2016",4145.00,5665.83,52450.47,3222.61,2629.90,612.76,7934.47
"2016",4146.00,3567.31,53140.43,2214.24,3374.68,398.99,7976.44
"2016",4147.00,2013.30,52056.98,663.05,4875.18,250.23,8020.92
"2016",4148.00,113.78,51933.96,60.43,5425.26,136.94,8049.44
"2016",4149.00,0.00,51142.65,0.00,5457.12,64.03,8230.37
"2016",4150.00,0.00,47570.31,0.00,5722.56,29.55,8075.05
"2016",4151.00,0.00,44288.14,0.00,5482.93,18.72,7837.56
"2016",4152.00,0.00,42315.58,0.00,4929.93,20.69,7577.52
"2016",4153.00,0.00,40530.37,0.00,4583.39,33.50,7403.41
"2016",4154.00,0.00,40033.62,0.00,4281.09,53.20,7198.41
"2016",4155.00,0.00,39855.87,0.00,4098.60,78.81,6917.72
"2016",4156.00,5.70,39574.42,0.00,3963.12,127.08,6830.43
"2016",4157.00,871.43,40981.03,0.00,3910.58,241.36,6802.43
"2016",4158.00,2608.42,42730.87,65.93,3736.82,396.03,6842.82
"2016",4159.00,4908.29,44430.89,562.86,3143.12,635.42,6959.78
"2016",4160.00,7105.97,44970.61,1703.95,2240.74,846.24,7185.59
"2016",4161.00,9042.94,44718.92,2708.74,1701.38,1022.59,7331.09
"2016",4162.00,11021.26,43669.71,3274.08,1584.88,1154.60,7454.15
"2016",4163.00,12736.14,40588.54,3575.56,1471.43,1262.96,7468.07
"2016",4164.00,13607.41,37513.14,3815.21,1347.90,1305.32,7364.94
"2016",4165.00,14123.95,35102.82,3960.23,1138.37,1351.63,7251.87
"2016",4166.00,13801.67,34431.61,3994.57,935.37,1237.35,7288.13
"2016",4167.00,12766.28,34787.70,3920.14,985.84,1135.88,7445.11
"2016",4168.00,11079.98,36675.78,3709.47,1093.28,967.42,7692.35
"2016",4169.00,8608.83,39464.96,3247.96,1424.83,751.67,7938.10
"2016",4170.00,5386.04,42088.19,2248.88,2411.93,503.41,8064.07
"2016",4171.00,2561.16,42653.21,688.59,4075.45,306.38,8117.81
"2016",4172.00,174.92,43899.92,64.29,4655.51,173.39,8123.27
"2016",4173.00,0.00,44705.14,0.00,4736.39,72.90,8202.75
"2016",4174.00,0.00,42364.58,0.00,5088.46,30.54,8119.83
"2016",4175.00,0.00,39283.22,0.00,4779.70,17.73,7770.28
"2016",4176.00,0.00,37046.43,0.00,4450.67,19.70,7506.48
"2016",4177.00,0.00,36014.50,0.00,4145.61,31.52,7370.12
"2016",4178.00,0.00,35489.89,0.00,3897.68,56.15,7176.69
